10
#Data type          : SCIAMACHY solar mean ref.
#L1b product        : SCI_NL__1PWDPA20100218_001751_000060192087_00031_41668_0110.N1
#Orbit nr.          : 41668
#Ver. Proc/Key/M/I/D: SciaL1c/6       03.10  -1.     500  nnnnnnnn
#Starttime          : 18-FEB-2010 00:17:50.881260
#L.12 : Number_of_pixels
#L.13 : Solar ID 
#L.14 : Orbit 
#L.15 : Date Time : yyyy mm dd hh mm ss
#L.16 : Npix lines : wavelength  irradiance
8192
D0
41668
2010  2 18  0 17 50
 241.4822   4.72952e+12
 241.6104   5.71433e+12
 241.7385   6.43157e+12
 241.8665   6.93327e+12
 241.9945   7.42757e+12
 242.1223   7.93188e+12
 242.2501   8.36019e+12
 242.3778   7.94939e+12
 242.5054   7.25692e+12
 242.6330   7.79782e+12
 242.7604   8.85866e+12
 242.8878   8.43454e+12
 243.0151   7.94971e+12
 243.1423   8.40365e+12
 243.2694   7.92310e+12
 243.3965   7.37599e+12
 243.5234   7.00920e+12
 243.6503   6.59959e+12
 243.7771   7.23702e+12
 243.9038   7.52041e+12
 244.0305   7.01193e+12
 244.1570   7.64599e+12
 244.2835   8.41393e+12
 244.4099   7.75406e+12
 244.5361   7.15630e+12
 244.6624   6.95043e+12
 244.7886   6.40842e+12
 244.9146   6.01185e+12
 245.0406   5.95394e+12
 245.1666   5.65553e+12
 245.2924   5.38843e+12
 245.4182   5.40284e+12
 245.5438   5.71285e+12
 245.6694   5.84011e+12
 245.7950   6.06395e+12
 245.9205   6.07825e+12
 246.0458   5.70033e+12
 246.1712   5.30158e+12
 246.2963   4.94821e+12
 246.4215   5.32886e+12
 246.5466   5.92994e+12
 246.6716   6.06427e+12
 246.7965   6.32663e+12
 246.9213   6.54942e+12
 247.0461   6.53384e+12
 247.1708   6.64875e+12
 247.2954   6.14074e+12
 247.4200   6.29972e+12
 247.5444   7.30726e+12
 247.6688   7.34419e+12
 247.7932   6.96113e+12
 247.9174   6.19394e+12
 248.0415   5.80592e+12
 248.1657   6.25169e+12
 248.2897   5.47585e+12
 248.4137   4.30804e+12
 248.5376   5.07476e+12
 248.6614   5.97323e+12
 248.7851   5.36444e+12
 248.9088   4.52863e+12
 249.0324   4.17548e+12
 249.1559   4.18525e+12
 249.2794   5.27804e+12
 249.4028   6.77074e+12
 249.5260   8.13978e+12
 249.6493   8.29486e+12
 249.7725   8.13310e+12
 249.8957   8.36427e+12
 250.0186   8.44846e+12
 250.1416   7.30363e+12
 250.2646   6.82873e+12
 250.3873   7.89686e+12
 250.5101   7.92997e+12
 250.6328   6.46847e+12
 250.7554   5.50202e+12
 250.8780   6.72573e+12
 251.0005   7.74800e+12
 251.1230   7.04385e+12
 251.2452   6.46113e+12
 251.3676   6.02125e+12
 251.4898   5.09865e+12
 251.6119   4.55818e+12
 251.7340   4.51949e+12
 251.8561   4.74604e+12
 251.9780   5.03723e+12
 252.0999   5.68125e+12
 252.2217   5.55129e+12
 252.3434   4.67201e+12
 252.4652   4.49728e+12
 252.5868   5.14645e+12
 252.7083   5.46831e+12
 252.8298   4.80290e+12
 252.9513   4.43774e+12
 253.0726   5.55909e+12
 253.1940   6.90694e+12
 253.3152   6.94982e+12
 253.4363   6.73938e+12
 253.5575   6.48184e+12
 253.6786   6.22205e+12
 253.7995   6.55588e+12
 253.9205   6.79490e+12
 254.0413   7.01199e+12
 254.1621   6.89432e+12
 254.2829   7.28287e+12
 254.4035   7.92807e+12
 254.5241   7.60849e+12
 254.6447   6.99585e+12
 254.7652   6.99680e+12
 254.8856   6.83961e+12
 255.0060   6.72065e+12
 255.1263   8.44581e+12
 255.2466   1.01860e+13
 255.3667   1.04766e+13
 255.4869   1.07820e+13
 255.6070   1.04803e+13
 255.7269   1.01307e+13
 255.8469   1.09178e+13
 255.9668   1.21750e+13
 256.0866   1.18989e+13
 256.2064   1.04628e+13
 256.3261   8.88497e+12
 256.4458   9.69535e+12
 256.5654   1.25958e+13
 256.6849   1.46502e+13
 256.8044   1.48550e+13
 256.9239   1.53229e+13
 257.0432   1.66017e+13
 257.1626   1.66907e+13
 257.2817   1.70654e+13
 257.4010   1.78234e+13
 257.5202   1.47025e+13
 257.6392   1.05557e+13
 257.7583   1.17274e+13
 257.8773   1.54631e+13
 257.9961   1.87469e+13
 258.1150   2.18268e+13
 258.2339   2.11476e+13
 258.3526   1.69952e+13
 258.4713   1.43981e+13
 258.5899   1.05861e+13
 258.7085   1.06440e+13
 258.8271   1.44081e+13
 258.9455   1.96313e+13
 259.0640   2.11625e+13
 259.1823   1.67374e+13
 259.3007   1.44099e+13
 259.4190   1.22254e+13
 259.5371   1.31145e+13
 259.6553   1.42798e+13
 259.7734   1.14713e+13
 259.8915   7.56913e+12
 260.0095   6.53774e+12
 260.1274   1.01037e+13
 260.2453   1.42343e+13
 260.3632   1.50605e+13
 260.4810   1.35577e+13
 260.5987   1.06982e+13
 260.7165   8.33085e+12
 260.8340   9.40101e+12
 260.9517   1.19792e+13
 261.0692   1.21167e+13
 261.1867   9.28170e+12
 261.3042   8.03465e+12
 261.4216   8.90590e+12
 261.5389   1.17030e+13
 261.6562   1.43752e+13
 261.7735   1.25594e+13
 261.8906   1.19725e+13
 262.0078   1.48689e+13
 262.1250   1.49199e+13
 262.2419   1.46470e+13
 262.3590   1.62977e+13
 262.4760   1.65304e+13
 262.5928   1.36094e+13
 262.7097   1.21037e+13
 262.8265   1.19173e+13
 262.9432   1.12380e+13
 263.0600   1.07678e+13
 263.1766   9.06395e+12
 263.2933   1.12038e+13
 263.4099   1.69036e+13
 263.5263   2.10615e+13
 263.6429   2.36015e+13
 263.7593   2.85918e+13
 263.8758   3.47195e+13
 263.9920   3.45049e+13
 264.1084   3.05783e+13
 264.2247   3.29766e+13
 264.3408   4.08907e+13
 264.4570   3.99953e+13
 264.5732   3.35934e+13
 264.6893   3.05944e+13
 264.8052   2.74034e+13
 264.9213   2.44346e+13
 265.0372   2.60671e+13
 265.1531   2.79816e+13
 265.2690   2.99026e+13
 265.3848   3.25972e+13
 265.5005   3.76773e+13
 265.6163   3.91629e+13
 265.7320   3.73781e+13
 265.8477   3.60032e+13
 265.9632   3.51024e+13
 266.0788   3.61819e+13
 266.1943   3.26864e+13
 266.3098   3.08539e+13
 266.4252   2.92747e+13
 266.5406   3.22990e+13
 266.6560   3.21884e+13
 266.7713   3.18454e+13
 266.8865   3.39403e+13
 267.0018   3.02997e+13
 267.1170   3.40920e+13
 267.2321   3.24286e+13
 267.3472   2.70657e+13
 267.4623   3.50762e+13
 267.5774   4.07119e+13
 267.6924   3.78670e+13
 267.8073   3.27808e+13
 267.9222   2.83308e+13
 268.0371   2.88830e+13
 268.1519   3.30572e+13
 268.2667   3.45539e+13
 268.3814   3.32360e+13
 268.4962   3.13408e+13
 268.6109   3.31577e+13
 268.7255   3.54100e+13
 268.8401   3.30732e+13
 268.9547   2.92741e+13
 269.0692   2.72076e+13
 269.1837   3.02052e+13
 269.2982   3.29045e+13
 269.4126   3.41187e+13
 269.5269   3.05343e+13
 269.6414   2.58136e+13
 269.7556   2.93141e+13
 269.8699   3.02346e+13
 269.9841   3.44409e+13
 270.0983   4.12744e+13
 270.2125   3.61897e+13
 270.3267   3.55981e+13
 270.4407   3.92413e+13
 270.5547   4.10994e+13
 270.6688   3.57932e+13
 270.7828   3.28783e+13
 270.8967   3.28186e+13
 271.0107   3.33821e+13
 271.1246   3.36224e+13
 271.2383   3.44762e+13
 271.3522   3.81037e+13
 271.4660   3.10174e+13
 271.5797   2.67664e+13
 271.6934   3.18187e+13
 271.8071   3.04861e+13
 271.9208   2.06403e+13
 272.0344   1.57840e+13
 272.1480   1.84485e+13
 272.2616   2.43264e+13
 272.3751   2.55671e+13
 272.4886   2.42275e+13
 272.6021   2.66785e+13
 272.7154   2.66392e+13
 272.8288   2.65571e+13
 272.9422   3.58256e+13
 273.0555   4.01474e+13
 273.1688   3.47572e+13
 273.2821   3.30576e+13
 273.3953   2.74551e+13
 273.5085   2.54344e+13
 273.6217   2.65977e+13
 273.7348   2.14205e+13
 273.8479   2.01688e+13
 273.9610   1.97203e+13
 274.0741   1.79230e+13
 274.1871   1.96529e+13
 274.3001   1.60816e+13
 274.4131   1.42259e+13
 274.5260   1.93312e+13
 274.6389   1.97696e+13
 274.7518   1.55689e+13
 274.8646   1.75410e+13
 274.9774   1.51166e+13
 275.0902   1.51384e+13
 275.2030   2.42862e+13
 275.3157   3.05213e+13
 275.4284   2.67145e+13
 275.5411   2.05621e+13
 275.6537   1.60898e+13
 275.7664   2.09594e+13
 275.8790   3.50449e+13
 275.9916   3.90748e+13
 276.1042   3.54199e+13
 276.2167   3.01926e+13
 276.3291   2.75874e+13
 276.4416   3.41116e+13
 276.5540   4.00554e+13
 276.6664   3.79390e+13
 276.7788   3.34678e+13
 276.8911   3.09399e+13
 277.0035   3.09038e+13
 277.1158   3.64624e+13
 277.2281   3.59250e+13
 277.3404   3.55462e+13
 277.4526   3.87781e+13
 277.5648   3.62529e+13
 277.6770   3.15245e+13
 277.7891   2.86797e+13
 277.9012   2.50949e+13
 278.0133   2.24359e+13
 278.1255   2.21828e+13
 278.2375   2.30835e+13
 278.3495   2.26695e+13
 278.4615   2.25113e+13
 278.5735   2.37672e+13
 278.6855   2.36863e+13
 278.7975   2.11263e+13
 278.9094   1.82933e+13
 279.0213   1.65777e+13
 279.1331   1.44468e+13
 279.2451   1.26828e+13
 279.3569   1.08561e+13
 279.4686   9.08624e+12
 279.5804   1.07279e+13
 279.6923   1.04662e+13
 279.8040   8.52421e+12
 279.9157   9.55286e+12
 280.0273   1.08914e+13
 280.1390   1.01961e+13
 280.2507   9.99925e+12
 280.3623   1.06676e+13
 280.4739   1.01929e+13
 280.5855   1.19004e+13
 280.6971   1.44126e+13
 280.8086   1.68620e+13
 280.9202   1.99165e+13
 281.0317   2.25072e+13
 281.1432   2.30521e+13
 281.2546   2.32274e+13
 281.3661   2.46654e+13
 281.4776   3.07057e+13
 281.5891   3.50102e+13
 281.7003   3.35837e+13
 281.8118   3.33701e+13
 281.9231   3.62617e+13
 282.0345   3.96928e+13
 282.1458   4.05351e+13
 282.2570   3.94727e+13
 282.3683   4.13025e+13
 282.4796   4.55146e+13
 282.5908   4.08133e+13
 282.7021   3.92926e+13
 282.8133   4.26131e+13
 282.9244   4.50488e+13
 283.0357   4.86843e+13
 283.1468   4.90606e+13
 283.2580   4.67074e+13
 283.3691   4.69790e+13
 283.4801   4.57809e+13
 283.5913   3.76626e+13
 283.7023   4.02523e+13
 283.8134   4.90095e+13
 283.9244   4.92524e+13
 284.0355   4.49692e+13
 284.1465   4.19163e+13
 284.2574   4.45167e+13
 284.3684   3.75619e+13
 284.4795   3.60515e+13
 284.5904   3.83863e+13
 284.7013   3.26717e+13
 284.8122   2.72058e+13
 284.9231   2.16955e+13
 285.0340   1.71482e+13
 285.1448   1.26469e+13
 285.2557   8.91523e+12
 285.3665   1.00079e+13
 285.4774   1.47205e+13
 285.5881   1.92556e+13
 285.6990   2.40931e+13
 285.8097   2.91978e+13
 285.9206   3.40770e+13
 286.0313   4.22935e+13
 286.1420   4.64364e+13
 286.2527   4.69073e+13
 286.3635   4.75957e+13
 286.4741   5.09930e+13
 286.5849   5.16852e+13
 286.6955   5.03106e+13
 286.8062   4.59206e+13
 286.9169   4.28917e+13
 287.0275   4.57976e+13
 287.1381   5.75484e+13
 287.2487   6.28376e+13
 287.3593   5.70408e+13
 287.4700   5.19666e+13
 287.5805   5.11403e+13
 287.6911   4.78983e+13
 287.8016   4.97680e+13
 287.9122   4.55694e+13
 288.0227   3.61960e+13
 288.1332   2.65818e+13
 288.2437   2.10197e+13
 288.3542   2.98533e+13
 288.4647   4.49875e+13
 288.5752   5.81118e+13
 288.6856   5.98914e+13
 288.7961   5.73651e+13
 288.9066   5.71728e+13
 289.0169   5.71470e+13
 289.1274   5.74179e+13
 289.2378   5.86909e+13
 289.3483   5.88774e+13
 289.4586   5.94275e+13
 289.5690   6.66995e+13
 289.6795   7.56576e+13
 289.7897   7.61778e+13
 289.9001   7.60868e+13
 290.0105   8.52142e+13
 290.1208   9.45028e+13
 290.2311   8.57343e+13
 290.3415   8.65603e+13
 290.4518   9.64319e+13
 290.5622   9.60133e+13
 290.6724   8.93166e+13
 290.7827   8.60162e+13
 290.8929   8.27926e+13
 291.0032   8.22363e+13
 291.1135   8.23973e+13
 291.2238   8.41425e+13
 291.3341   9.53365e+13
 291.4442   9.47495e+13
 291.5545   8.10019e+13
 291.6648   7.91955e+13
 291.7750   8.04155e+13
 291.8852   7.73602e+13
 291.9955   8.13235e+13
 292.1056   8.26480e+13
 292.2158   8.40547e+13
 292.3260   8.14083e+13
 292.4362   7.15158e+13
 292.5464   6.94281e+13
 292.6566   6.46625e+13
 292.7667   6.78642e+13
 292.8769   6.46393e+13
 292.9870   6.40480e+13
 293.0972   8.45769e+13
 293.2074   9.27357e+13
 293.3175   9.11099e+13
 293.4276   8.45917e+13
 293.5377   9.31973e+13
 293.6479   8.33632e+13
 293.7580   5.62219e+13
 293.8681   5.94204e+13
 293.9782   6.83839e+13
 294.0884   7.40715e+13
 294.1985   7.02755e+13
 294.3085   7.94301e+13
 294.4186   8.29428e+13
 294.5287   7.54879e+13
 294.6388   8.79434e+13
 294.7488   8.16109e+13
 294.8589   5.31351e+13
 294.9690   5.14421e+13
 295.0791   6.95004e+13
 295.1892   8.66775e+13
 295.2992   9.53591e+13
 295.4093   7.84418e+13
 295.5194   7.19114e+13
 295.6294   8.68822e+13
 295.7395   7.78552e+13
 295.8495   8.07221e+13
 295.9596   9.29511e+13
 296.0696   8.46369e+13
 296.1797   8.34629e+13
 296.2896   9.54328e+13
 296.3997   9.93925e+13
 296.5097   7.90154e+13
 296.6198   5.52893e+13
 296.7299   4.49811e+13
 296.8398   5.70719e+13
 296.9499   6.57587e+13
 297.0599   5.39304e+13
 297.1700   6.31079e+13
 297.2799   6.84303e+13
 297.3900   5.79718e+13
 297.5001   7.54958e+13
 297.6101   8.93751e+13
 297.7201   9.62959e+13
 297.8301   1.10709e+14
 297.9402   9.89581e+13
 298.0502   8.31865e+13
 298.1602   6.85305e+13
 298.2702   5.75992e+13
 298.3802   5.26200e+13
 298.4902   4.42082e+13
 298.6002   4.64338e+13
 298.7103   5.58408e+13
 298.8203   6.12993e+13
 298.9303   7.29396e+13
 299.0403   9.09392e+13
 299.1503   9.74833e+13
 299.2604   8.79842e+13
 299.3704   7.89696e+13
 299.4805   6.02819e+13
 299.5905   5.92631e+13
 299.7005   8.14454e+13
 299.8105   9.45621e+13
 299.9205   8.23572e+13
 300.0306   5.51598e+13
 300.1407   4.29463e+13
 300.2507   4.43097e+13
 300.3607   4.46556e+13
 300.4707   5.92634e+13
 300.5808   7.85132e+13
 300.6908   7.50731e+13
 300.8008   5.92290e+13
 300.9109   5.25973e+13
 301.0210   6.27807e+13
 301.1311   8.12726e+13
 301.2411   7.84113e+13
 301.3511   7.88692e+13
 301.4612   8.31821e+13
 301.5713   8.24139e+13
 301.6813   8.09914e+13
 301.7914   7.03803e+13
 301.9015   5.76299e+13
 302.0115   4.73187e+13
 302.1216   3.35459e+13
 302.2318   4.30529e+13
 302.3418   7.60206e+13
 302.4519   8.56748e+13
 302.5620   7.49922e+13
 302.6721   6.58806e+13
 302.7821   9.22517e+13
 302.8923   1.12405e+14
 303.0024   1.01481e+14
 303.1125   9.06488e+13
 303.2226   8.96134e+13
 303.3328   1.09745e+14
 303.4428   1.13982e+14
 303.5530   1.13738e+14
 303.6631   1.12478e+14
 303.7733   8.10166e+13
 303.8835   6.91491e+13
 303.9936   9.10589e+13
 304.1037   9.21067e+13
 304.2139   7.81406e+13
 304.3240   8.03814e+13
 304.4343   1.00249e+14
 304.5444   1.09580e+14
 304.6546   1.11658e+14
 304.7647   8.62316e+13
 304.8750   6.96881e+13
 304.9852   9.38471e+13
 305.0954   1.01788e+14
 305.2057   1.12269e+14
 305.3159   1.27699e+14
 305.4261   1.06198e+14
 305.5363   9.12865e+13
 305.6465   9.71749e+13
 305.7568   8.01024e+13
 305.8670   5.57952e+13
 305.9772   5.45893e+13
 306.0875   7.55174e+13
 306.1978   1.00290e+14
 306.3081   1.07217e+14
 306.4183   9.35507e+13
 306.5287   8.35635e+13
 306.6390   8.52292e+13
 306.7492   7.12150e+13
 306.8596   7.18373e+13
 306.9699   9.28028e+13
 307.0802   1.05715e+14
 307.1905   1.04308e+14
 307.3008   9.52983e+13
 307.4113   9.93387e+13
 307.5216   9.73336e+13
 307.6319   8.43206e+13
 307.7424   9.73534e+13
 307.8527   9.69027e+13
 307.9631   9.67774e+13
 308.0735   1.06172e+14
 308.1839   9.54978e+13
 308.2943   7.98364e+13
 308.4048   8.11822e+13
 308.5152   1.02756e+14
 308.6256   1.17743e+14
 308.7360   1.07476e+14
 308.8466   8.92581e+13
 308.9570   8.99064e+13
 309.0674   9.00542e+13
 309.1779   7.74298e+13
 309.2885   6.72913e+13
 309.3989   5.34810e+13
 309.5095   6.72780e+13
 309.6200   9.09825e+13
 309.7305   7.79869e+13
 309.8410   6.61251e+13
 309.9516   8.04315e+13
 310.0622   6.76375e+13
 310.1727   4.76696e+13
 310.2834   4.93787e+13
 310.3939   7.85362e+13
 310.5045   1.03779e+14
 310.6151   1.06584e+14
 310.7257   1.06214e+14
 310.8363   1.14348e+14
 310.9471   1.26420e+14
 311.0577   1.25203e+14
 311.1683   1.10995e+14
 311.2789   1.13785e+14
 311.3897   1.23697e+14
 311.5004   1.17358e+14
 311.6110   1.11003e+14
 311.7218   1.17707e+14
 311.8325   9.96464e+13
 311.9432   9.26165e+13
 312.0540   8.93912e+13
 312.1647   8.48886e+13
 312.2755   8.56332e+13
 312.3862   8.59603e+13
 312.4971   1.01802e+14
 312.6079   1.09343e+14
 312.7186   9.04832e+13
 312.8295   9.19182e+13
 312.9403   1.01775e+14
 313.0512   9.87829e+13
 313.1620   1.02795e+14
 313.2729   9.66229e+13
 313.3838   9.66780e+13
 313.4948   9.50788e+13
 313.6056   8.83117e+13
 313.7165   9.47975e+13
 313.8274   9.72378e+13
 313.9384   1.01764e+14
 314.0494   1.12614e+14
 314.1603   1.11572e+14
 314.2714   1.06482e+14
 314.3823   1.09668e+14
 314.4933   9.82223e+13
 314.6043   7.48603e+13
 314.7154   6.93122e+13
 314.8264   7.82951e+13
 314.9374   8.13413e+13
 315.0486   8.68154e+13
 315.1596   9.58969e+13
 315.2707   9.79908e+13
 315.3819   1.02211e+14
 315.4930   1.04776e+14
 315.6041   1.06932e+14
 315.7152   1.08780e+14
 315.8264   1.09664e+14
 315.9376   1.06660e+14
 316.0487   1.00287e+14
 316.1599   9.41331e+13
 316.2712   8.96316e+13
 316.3824   8.73410e+13
 316.4936   8.94905e+13
 316.6049   9.33524e+13
 316.7162   9.76709e+13
 316.8275   1.01950e+14
 316.9388   1.04457e+14
 317.0500   1.07342e+14
 317.1613   1.09919e+14
 317.2727   1.12191e+14
 317.3841   1.18692e+14
 317.4955   1.25127e+14
 317.6068   1.31783e+14
 317.7183   1.33255e+14
 317.8297   1.33084e+14
 317.9411   1.33792e+14
 318.0526   1.34921e+14
 318.1640   1.32368e+14
 318.2755   1.23126e+14
 318.3869   1.12293e+14
 318.4984   1.06588e+14
 318.6100   1.04699e+14
 318.7215   1.05067e+14
 318.8330   1.06200e+14
 318.9446   1.09008e+14
 319.0561   1.12614e+14
 319.1678   1.16080e+14
 319.2794   1.22407e+14
 319.3910   1.27355e+14
 319.5026   1.25791e+14
 319.6142   1.15047e+14
 319.7260   1.08835e+14
 319.8376   1.10501e+14
 319.9493   1.15814e+14
 320.0610   1.17570e+14
 320.1727   1.20103e+14
 320.2845   1.26173e+14
 320.3962   1.29586e+14
 320.5081   1.25590e+14
 320.6199   1.28700e+14
 320.7317   1.32151e+14
 320.8435   1.37315e+14
 320.9553   1.42245e+14
 321.0671   1.44094e+14
 321.1790   1.43897e+14
 321.2909   1.41538e+14
 321.4029   1.32685e+14
 321.5148   1.24175e+14
 321.6266   1.18197e+14
 321.7386   1.15222e+14
 321.8506   1.10897e+14
 321.9626   1.11363e+14
 322.0746   1.15014e+14
 322.1866   1.14922e+14
 322.2986   1.24279e+14
 322.4107   1.27521e+14
 322.5227   1.32186e+14
 322.6348   1.27592e+14
 322.7469   1.22986e+14
 322.8590   1.28045e+14
 322.9712   1.26589e+14
 323.0833   1.17654e+14
 323.1955   1.18380e+14
 323.3076   1.12912e+14
 323.4199   1.10439e+14
 323.5320   1.13730e+14
 323.6443   1.18669e+14
 323.7566   1.20151e+14
 323.8689   1.16788e+14
 323.9811   1.14659e+14
 324.0934   1.12794e+14
 324.2057   1.14921e+14
 324.3181   1.20299e+14
 324.4304   1.18648e+14
 324.5428   1.25565e+14
 324.6552   1.28841e+14
 324.7676   1.31595e+14
 324.8801   1.30070e+14
 324.9925   1.37480e+14
 325.1050   1.42904e+14
 325.2175   1.38975e+14
 325.3300   1.33588e+14
 325.4425   1.32256e+14
 325.5551   1.31317e+14
 325.6675   1.35825e+14
 325.7801   1.36568e+14
 325.8927   1.39469e+14
 326.0053   1.49139e+14
 326.1180   1.52175e+14
 326.2306   1.53865e+14
 326.3433   1.61903e+14
 326.4559   1.70052e+14
 326.5686   1.67738e+14
 326.6813   1.70114e+14
 326.7941   1.79866e+14
 326.9069   1.71907e+14
 327.0196   1.64930e+14
 327.1324   1.68476e+14
 327.2452   1.66138e+14
