# name alts lats offset cos1 sin1 cos2 sin2 lya kp Rsq diff rdiff Fvalue ddof oferr c1err s1err c2err s2err lyaerr kperr derr rderr chisq
MIPAS 70 -2.5 3740558.16	1442.81423	358172.191	1385302.82	2711499.98	9302550.42	3751084.62 	0.505773 	-2692559.29	-0.136700078 	1.7056057	10 4991014.69	4753360.06	6379792.62	6328891.68	3022186.76	5019201.86	1679177.46 	2359883.5	0.191555407	116909756
SCIAMACHY 70 -2.5 10191934.4	-5658692.86	-3817894.77	697681.434	2268254.32	22118566.5	-2851941.56 	0.360318 	2069289.35	0.142542476 	7.22873389	77 2740327.58	1981536.2	2095451.24	1953295.54	1927328.32	4248647.9	1955726.42 	1334705.15	0.101175104	823311497
reference 70 -2.5 8802567.19	-4407844.09	-2228484.21	1089300.04	2016934.92	16174032.4	-1250659.01 	0.260730 	0.0	0.0 	6.70102584	114 2220929.42	1681446.06	1582064.74	1644990.25	1533064.09	3191769.4	1356440.24 	0.1	0.01	1.0
ACE-FTS 70 2.5 -6896370.57	-2876302.89	940995.185	-28252130.7	7232210.49	2491257.1	-644952.559 	0.265933 	-5372072.22	-0.417161926 	0.905684913	15 11806813.2	2294051.22	1161036.93	21900713.8	4390636.7	4272324.71	1565106.99 	1337855.9	0.110387168	99071661.6
MIPAS 70 2.5 38199262	30944558.1	-42546131.2	-6817255.75	-18343720	10212604.6	1884797.7 	0.985739 	-3131456.49	-0.153081328 	115.205739	10 4705366.04	6070379.53	2943623.33	2416639.89	2741165.05	1486414.61	542020.821 	3586027.23	0.154891102	155382584
SCIAMACHY 70 2.5 10899665	-6141334.25	-3108304.38	1882006.76	1754052	19927107.4	-2787826.15 	0.336599 	2040718.44	0.141261182 	6.5114139	77 2741367.85	1982288.43	2096246.71	1954037.04	1928059.97	4250260.76	1956468.85 	1330335.8	0.119282024	911450752
reference 70 2.5 8421289.68	-5358424.65	-2562998.62	921540.874	1785589.62	15151825.7	-701563.679 	0.248538 	0.0	0.0 	6.39427899	116 2237651.71	1737293.89	1592308.7	1707764.94	1562306.25	3282387.19	1401490.56 	0.1	0.01	1.0
ACE-FTS 70 7.5 -23773288.3	-1188960.9	-524112.37	-67007241.8	14610929.7	-6930417.89	1161720.65 	0.281187 	-3546275.97	-0.297266989 	1.4343341	22 14230734.9	2747075.34	1508288.39	28327916.4	5700982.97	5450655.82	1343998.03 	1506193.73	0.15142728	194047273
MIPAS 70 7.5 9546337.9	-576555.036	-3073971.73	-1329848.83	-6765460.77	5008243.63	1152570.53 	0.881279 	-6598965.86	-0.328347374 	11.1346472	9 16023229.9	21590768.3	7689909.94	7107483.86	6239501.09	3069824.82	1251527.99 	953467.587	0.0531610754	47512330.2
SCIAMACHY 70 7.5 10478457.1	-3934901.44	-3852818.74	1678313.59	1048006.7	19472574.8	-2401623.93 	0.302730 	2481255.44	0.181868581 	5.57177136	77 2644435.91	1912196.75	2022125.58	1884944.3	1859885.76	4099975.92	1887290.13 	1293651.74	0.0963046432	808903612
reference 70 7.5 9247987.49	-2389012.05	-1738951.04	1574000.95	1243996.34	13764550.8	-1345116.97 	0.197189 	0.0	0.0 	4.99434252	122 1883882.1	1561509.51	1411130.39	1520670.23	1383612.06	2958976.22	1228181.55 	0.1	0.01	1.0
ACE-FTS 70 12.5 10492669	2829229.69	630989.566	-2025144.83	1025752.84	-2100400.02	-1783007.04 	0.263984 	-4659242.21	-0.361962823 	0.777110027	13 2351849	2561581.66	1303780.67	3335883.43	1774097.99	6499064.02	1834928.56 	1200358.76	0.0775887952	63891146.6
MIPAS 70 12.5 31722031	31540539.1	12659605.1	8386951.06	7673944.18	6366053.83	-395598.757 	0.684074 	-4533450.7	-0.264209267 	3.60882795	10 72956961.3	104589351	10945024.7	33947434.4	8183562.92	2646224.88	1802971.05 	1235924.8	0.0669163241	39129780.2
SCIAMACHY 70 12.5 10902670	-2440699.96	-3856293.87	906152.464	761542.54	17529117.5	-2200876.75 	0.243412 	2026827.45	0.146791097 	4.12877151	77 2635296.22	1905587.82	2015136.72	1878429.56	1853457.62	4085805.59	1880767.28 	1274938.28	0.101990659	844325441
reference 70 12.5 9859212.64	-1621989.81	-2005822.79	633382.299	707058.633	13530496.4	-1571190.05 	0.178666 	0.0	0.0 	4.1330892	114 2002189.48	1502397.49	1517357.52	1485362.41	1385966.22	2933067.3	1398188.25 	0.1	0.01	1.0
ACE-FTS 70 17.5 9350190.26	4504074.33	1583084.03	-1591265.14	1644066.94	-1474695.75	-638601.263 	0.277921 	-4799306.19	-0.35140375 	0.705632433	11 3614889.39	2812289.43	1628268.92	3754183.93	1882174.65	4924968.68	1649458.17 	1490374.91	0.10435725	70185923.3
MIPAS 70 17.5 12194898.3	7576091.94	13556842.7	511206.535	9567362.74	6491453.09	-725615.684 	0.913004 	-6588404.26	-0.372678748 	15.7421663	9 2006070.31	1805866.86	4291462.96	1393546.13	3691265.67	2164534.68	1045858.82 	1107638.48	0.0607814263	55234541.6
SCIAMACHY 70 17.5 12352970.1	-2607677.8	-4188093.6	251917.368	1598199.91	16424621	-2436712.04 	0.232530 	2283356.9	0.159949209 	3.88827447	77 2644208.45	1912032.27	2021951.65	1884782.17	1859725.78	4099623.26	1887127.79 	1291853.07	0.0910826151	799767986
reference 70 17.5 9660043.7	-1451181.52	-1525064.82	90453.942	1576433.62	11632903.3	-354924.32 	0.140119 	0.0	0.0 	3.0146057	111 2109742.65	1578428.59	1548099.49	1554155.67	1461414.98	3074057.59	1453431.47 	0.1	0.01	1.0
ACE-FTS 70 22.5 35212398.5	-6467216.58	-84494.5607	11223073.9	10314742.2	-27777594.7	-7982530.59 	0.286515 	-7484615.65	-0.704257346 	0.803140724	12 16621629	10856849.2	6536886.07	12132310.4	8286723.05	20718413.4	5986905.45 	4441879.33	0.408781639	714615636
MIPAS 70 22.5 4868227.42	1269083.54	396005.413	191959.536	220629.129	6274024.93	757610.335 	0.692548 	-6244167.76	-0.390463122 	4.88050049	13 1467281.52	1010534.42	1075322.33	1005148.04	825225.468	1588204.61	545236.056 	1099868.89	0.0714595584	70850545.8
SCIAMACHY 70 22.5 11771493.3	-2494495.81	-3275403.69	-123683.839	1439492.48	16299529.5	-2173060.06 	0.216613 	3179655.39	0.243447886 	3.5485148	77 2653605.73	1918827.47	2029137.49	1891480.52	1866335.08	4114192.96	1893834.47 	1308064.51	0.102092571	940171674
reference 70 22.5 10318847.6	-2849047.84	-476226.154	784649.275	2477473.94	9210835.53	-1182613.34 	0.095194 	0.0	0.0 	2.03404581	116 2513052.63	1851567.21	1766814.52	1870741.35	1698410.46	3691578.77	1498523.14 	0.1	0.01	1.0
ACE-FTS 70 27.5 4580501.42	3834305.85	-962169.783	-260396.062	116769.363	2295928.54	-409799.997 	0.178587 	-6087425.37	-0.48580158 	0.434827472	12 3617053.49	2859211.05	1816730.04	3833435.41	1922534.65	4840769.16	1270135.82 	1264368.37	0.0975769414	91584653.7
MIPAS 70 27.5 2456413.8	589524.538	-3258353.2	262770.408	-2258343.82	7278434.55	3604684.23 	0.498272 	-3102873.83	-0.194219699 	3.31037663	20 3597326.52	1635223.76	2101636.53	1515068.92	2206882.17	3926754.06	1151613.87 	1274213.52	0.0852538495	88763629.9
SCIAMACHY 70 27.5 10194056.8	-1815150.5	-2752772.55	154914.22	700823.3	16488868.6	-1480744.46 	0.254319 	2374269.94	0.180735103 	4.37689207	77 2319884.28	1677512.83	1773950.1	1653605.08	1631621.97	3596785.85	1655663 	1131806.07	0.0871794926	678377226
reference 70 27.5 8152549.29	-1322790.8	-1547345.1	619044.621	301776.302	10704245.8	300653.222 	0.157220 	0.0	0.0 	3.82424695	123 1762134.61	1293819.08	1272598.83	1267534.9	1233515.25	2545775.37	1056858.67 	0.1	0.01	1.0
ACE-FTS 70 32.5 4041883.46	2038586.27	3382201.16	-1398742.04	-2975198.69	3847294.2	-53065.0663 	0.243369 	-4777498.76	-0.403601466 	1.07216046	20 1903176.74	1820320.35	2543599.52	1256394.62	2423299.9	2568406.09	889678.236 	834233.316	0.0575099954	78651596.2
MIPAS 70 32.5 9179315.4	2012412.57	-2010649.95	-873655.732	262370.731	7169540.89	-174071.086 	0.347719 	-2612038.59	-0.162518495 	1.95463525	22 2855682.07	1192951.82	1598867.67	1234219.49	1574567.34	2986758.6	935981.535 	983648.071	0.0663040823	59415031.9
SCIAMACHY 70 32.5 10891172.6	-1213996.57	-3601089.34	921514.768	2405658.22	17208037.7	-1888293.78 	0.254725 	2437399.83	0.180031152 	4.38626123	77 2487794.31	1798928.91	1902346.17	1773290.74	1749716.52	3857116.26	1775497.61 	1204416.84	0.0923090803	745199105
reference 70 32.5 9945399.98	-1186376.87	-3441519.96	45463.3572	2443064.47	11961196	-1291202.51 	0.193420 	0.0	0.0 	5.31562858	133 1785946.32	1245013.53	1270090.96	1216646.2	1174728.98	2468548.33	1077832.29 	0.1	0.01	1.0
ACE-FTS 70 37.5 3019090.49	3158167.12	8946478.89	1211967.63	-8655253.54	3735361.25	-445015.086 	0.599378 	-6289233.39	-0.523801649 	6.73252699	27 1835796.39	1336015.54	1525676.76	1117889.1	1489589.11	2855078.13	929970.034 	1224530.08	0.0875726541	209097755
MIPAS 70 37.5 8578992.57	1381644.23	-3331964.97	451553.627	-690372.434	6154478.32	1719437.4 	0.309351 	-1035164.11	-0.0654251082 	2.4635283	33 3058615.28	1266250.95	1747109.66	1637419.78	1562458.75	3287298.15	1016605.46 	1017692.93	0.0767861558	121010459
SCIAMACHY 70 37.5 10829715	-293132.156	-4071965.22	389710.95	3216097.7	15863211.5	-1268117.11 	0.234120 	3038577.38	0.234098093 	3.92298097	77 2601120.62	1880875.38	1989003.6	1854069.32	1829421.23	4032819.2	1856376.72 	1260712.47	0.11059545	923362891
reference 70 37.5 8063811.19	-729686.12	-2779093.38	448110.81	1726303.13	10948464.1	198290.099 	0.151230 	0.0	0.0 	4.48407397	151 1767867.33	1194338.51	1277686.75	1216530.7	1178009.23	2516753.97	1054900.55 	0.1	0.01	1.0
ACE-FTS 70 42.5 6084048.38	-6298115	2569173.71	1213603.81	-3776572.6	23501209.5	-3922958.05 	0.275590 	-4593769.97	-0.376057862 	1.9655788	31 6401865.93	4369200.03	6341958.89	4144522.35	6091145.32	10089413	2724367.33 	2617677.55	0.216620899	696833778
MIPAS 70 42.5 11233567.2	2545258.71	-6996184.84	-2913339.79	-5265820.92	5181821.54	2995135.08 	0.419764 	-1375773.68	-0.0763948902 	3.85832118	32 3923166.1	1893568.26	2471994.41	2222871.78	2149091.61	4260747.34	1319834.71 	1666835.28	0.13290448	313374299
SCIAMACHY 70 42.5 10612014.3	-88259.6246	-5687064.52	-756824.775	3908604.33	16605723.1	-1071661.16 	0.288645 	2716886.1	0.199601191 	5.20734374	77 2632525.48	1903584.3	2013018.01	1876454.59	1851508.91	4081509.8	1878789.85 	1272693.54	0.131768564	962569459
reference 70 42.5 8006213.84	-1386398.47	-4879353.55	-137661.2	2037056.29	14914681.9	-654916.8 	0.189889 	0.0	0.0 	6.01623967	154 2167025.83	1472432.06	1544984.39	1514599.27	1456089.71	3065683.95	1167269.18 	0.1	0.01	1.0
ACE-FTS 70 47.5 9916552.4	-11173170.8	1348227.8	5643998.51	-2498735.21	1374111.24	1040369.13 	0.368768 	-3371372.13	-0.267421468 	3.8946835	40 4321424.99	2885267.59	3668216.18	2941673.66	3615635.09	6860661.42	2109820.51 	1907542.01	0.12691477	534492551
MIPAS 70 47.5 7125575.87	-49312.8564	-3576249.1	2547869.23	-1314069.63	10107121.3	3826801.68 	0.453103 	-299500.075	-0.0157299305 	7.45647441	54 2443551.63	1377538.33	1930004.18	1822071.99	1411943.22	2535237.96	1049867.48 	1041438.86	0.0623652711	228056997
SCIAMACHY 70 47.5 11278767.6	-1439109.82	-6331711.43	216138.213	4243358.55	15739843.9	-1095704.36 	0.325212 	2103857.08	0.143965232 	6.18497763	77 2497132.81	1805681.6	1909487.06	1779947.19	1756284.48	3871594.83	1782162.34 	1236631.98	0.0931262448	722050884
reference 70 47.5 8421585.11	-3655694.53	-3616989.58	1560091.92	2126691.91	12261148.4	583885.227 	0.245192 	0.0	0.0 	10.0158954	185 1732356.52	1169028.7	1258469.82	1257643.41	1133400.54	2399252.33	989044.206 	0.1	0.01	1.0
ACE-FTS 70 52.5 708174.196	-220892.699	1182776.59	20522470.9	1087883.71	18274615.8	2965662.66 	0.559027 	-3225198.87	-0.171628866 	12.4658339	59 3301352.01	7019922.15	3144089.1	8350691	2984330.45	6995339.39	1708449.97 	1668390.41	0.0844353969	588753632
MIPAS 70 52.5 3601335.96	-2006127.09	-4938771.2	7848629.07	-2852424.8	17578264.7	7767095.23 	0.513271 	1423135.37	0.0558364414 	10.5453324	60 3735747.82	2108782.64	3161437.91	2796330.83	2249099.95	3755875.11	1601677.02 	1467581.97	0.0685841443	433272918
SCIAMACHY 70 52.5 10777997.1	-3755470.84	-7094182.04	1154771.39	3351989.55	18970478.6	-60787.4861 	0.341870 	1398964.95	0.0794167686 	6.66635584	77 2944472.35	2129153.69	2251554.99	2098809.19	2070907.51	4565157.24	2101421.17 	1494603.32	1.61513208	-37906192.9
reference 70 52.5 5703663.8	-5473055.83	-4290722.37	6200218.05	1184245.87	20283956.7	2413336.9 	0.386728 	0.0	0.0 	22.0709278	210 1887193.94	1405238.37	1443128.43	1549961.62	1254557.76	2786604.09	995045.404 	0.1	0.01	1.0
ACE-FTS 70 57.5 -7341816.83	-16542219.5	-258911.23	4254722.88	239790.375	22704780.8	5762285.16 	0.446179 	-5426062.3	-0.184225887 	11.95028	89 4693814.96	8986947.45	5403535.07	9272849.82	3110478.54	8167958.66	1965501.29 	1958349.11	0.134557118	1.18320509e+09
MIPAS 70 57.5 -9408143.83	-12729666.5	-10369109.3	10711004	-382210.44	40217813.7	13425039.8 	0.496303 	6721751.53	0.195725432 	10.8385185	66 7725558.5	4559477.67	6547023.91	5663897.06	4719556.46	7620679.67	3083739.44 	2702557.42	0.088366293	1.12141508e+09
SCIAMACHY 70 57.5 8947618.53	-9601697.1	-7126385.44	4306838.75	4839216.46	25970816.7	1534634.04 	0.473338 	359691.898	0.0161755003 	11.533969	77 3401508.28	2459637.26	2601037.48	2424582.74	2392350.21	5273753.09	2427600.14 	1692812.19	0.989021181	-2.62569355e+09
reference 70 57.5 1793733.44	-9659307.69	-7624947.63	5554234.76	3405588.81	34037047.2	4366746.52 	0.427569 	0.0	0.0 	30.6243833	246 2645194.19	2090241.8	2274231.18	2208767.98	1885874.37	3990249.38	1295393.1 	0.1	0.01	1.0
ACE-FTS 70 62.5 -150879086	-223147764	114221915	-63718729.4	79586076.9	37780650.4	3744823.85 	0.229296 	-4030785.06	-0.117651485 	8.57833184	173 101614483	144418049	83248905	50760445.7	53448627.1	11133149.3	2471912.93 	2452203.84	0.0642582849	4.40920794e+09
MIPAS 70 62.5 -9064489.99	-13697029.5	-12227416.6	16816250.2	6107084.02	53993789.6	7920377.24 	0.526239 	5257361.59	0.139234548 	13.5143695	73 7928916.76	5277942.76	7735917	5488900.32	5885827.25	7931226.09	3477606.37 	2893894.87	0.43986381	807285495
SCIAMACHY 70 62.5 8815996.56	-19644554.7	-8016929.76	10056385.2	7639076.14	34002362.3	2904321.14 	0.580663 	3630385.52	0.146454013 	17.7705286	77 4372175.19	3161528.39	3343279.1	3116470.58	3075040.06	6778690.66	3120349.04 	2232455.51	0.375206765	-514712085
reference 70 62.5 1628450.04	-11540944.3	-9340277.4	8392686.11	4185245.02	45700434.4	2410905.64 	0.332241 	0.0	0.0 	27.9455643	337 3525026.55	2999981.45	3418814.77	3070192.17	2603174.96	5309194.84	1632986.38 	0.1	0.01	1.0
ACE-FTS 70 67.5 143165764	172865260	-147781945	28725750.7	-79556092.9	51049712.1	1129045.42 	0.211644 	-4353828.9	-0.154710836 	6.62205698	148 118049606	155378228	90263370	55869362.2	62465992.3	14828877.7	3015389.84 	3505377.19	2.3956834	1.16797492e+10
MIPAS 70 67.5 -10209.3102	-10593013.5	-6494061.59	8359936.14	6170740.5	46376323.1	4629870.75 	0.465269 	332450.208	0.00880101882 	10.5862242	73 6490213.02	4639503.22	6075962.49	4870730.15	4740954.49	7230161.81	3052994.68 	2547154.92	0.224051882	356298647
SCIAMACHY 70 67.5 13488689.1	-25476128.1	-12459772	9153827.53	13719282.1	41935203.6	-398255.901 	0.519993 	7717231.7	0.304994267 	13.9023818	77 6241050.87	4512916.03	4772355.64	4448598.37	4389458.47	9676225.53	4454134.67 	3236215.4	0.83024135	1.61293394e+09
reference 70 67.5 1376836.45	-12422493.5	-10144426.9	5480694.81	6736332.4	51200159.2	1027089.21 	0.277168 	0.0	0.0 	19.9392331	312 4361021.64	3765297.83	4025547.76	4035406.19	3161487.84	6647434.68	1976912.33 	0.1	0.01	1.0
ACE-FTS 70 72.5 -926164688	-1.55563405e+09	1.04190751e+09	96615055.7	817247772	36902465.3	-3288475.19 	0.513158 	-58554.2358	-0.00230613345 	10.3648825	59 286914615	427681459	269744500	125000657	208839801	15159936	4663027.02 	5802498.07	5.66249458	-4.30299943e+09
MIPAS 70 72.5 -4509789.48	-11305520.7	-18953123.2	3168252.34	5526020.27	43720940.7	11738381.4 	0.419347 	-4099165.85	-0.0898528058 	8.30529239	69 8895335.74	6330372.76	7807054.19	6520578.71	6475136.74	10353049.2	4708087.68 	3936862.33	0.8353689	89792803.6
SCIAMACHY 70 72.5 26015241.6	-42869630.2	-17014542	17313157.3	17741676.1	38391288.4	-1659253.91 	0.575251 	4778805.82	0.167318212 	13.3175705	59 8617603.82	7813793.14	5987807.61	7170454.75	5882336.48	13220409.9	6051438.48 	4367951.43	3.00010074	3.76894717e+09
reference 70 72.5 7479920.76	-16313586	-18118076.2	2640692.89	15616299.1	45196880.6	1934129.12 	0.392646 	0.0	0.0 	21.6573214	201 5747260.47	4592181.26	4255229.65	4690816.84	4008687.77	7589908.72	2850852.79 	0.1	0.01	1.0
ACE-FTS 70 77.5 -2950005.44	-180263093	66315864.4	43953513.4	2067118.55	32379318.2	3276561.68 	0.206030 	-7974145.83	-0.177103748 	2.76793122	64 907173520	677394419	246451799	630954928	559614405	26698070.8	8503858.7 	5738862.96	0.125750573	3.04512995e+09
MIPAS 70 77.5 -6130717.29	-22433985.2	-11503614.2	11101184.3	11419959	33761350.7	18870031.4 	0.394754 	1807008.79	0.035572019 	6.30478938	58 12452799.6	8289104.19	9602293.93	8314600.51	8457541.66	13640715.8	6340039.37 	5107472.51	0.630095909	3.5642732e+09
SCIAMACHY 70 77.5 41934961.6	-64417293.7	-18454525.3	27262177.1	14525016.9	30504810.5	-2843826.45 	0.648416 	7872083.9	0.347441953 	15.3689374	50 9893075.78	11662538.6	6181462.14	8882425.48	6759791.49	14537413	5929582.74 	4717608.52	1.14944418	281208902
reference 70 77.5 11207480.6	-26334372.9	-10701282.2	13424714.4	9091032.03	30425310.3	5310543.95 	0.301285 	0.0	0.0 	13.3671847	186 6947381.37	5938784.33	4631305.36	5276764.06	5298709.97	10144602.2	3819941.76 	0.1	0.01	1.0
ACE-FTS 70 82.5 219276851	91903447.2	2201250.33	205399365	-18787696.2	-30605274.3	-3389231.14 	0.267289 	-4150721.8	-0.18293596 	5.35031	88 242395281	217093191	56734269.8	194247428	99636614.5	17194741.9	3221242.82 	3301776.57	0.208075514	2.73842989e+09
MIPAS 70 82.5 3753751.62	-23819301.9	-13905113.1	24440604.7	9399183.41	35323527	16582868.8 	0.382297 	8734681.7	0.162942399 	6.08586182	59 14261038.8	8901651.82	9224134.04	8063515.17	9873548.1	16032434.2	6510951.42 	5618063.81	0.23824095	2.83076931e+09
SCIAMACHY 70 82.5 34227416.2	-56065714.6	-6861502.17	22654980.8	3550930.63	19014904.5	-140391.252 	0.515848 	-3795217.11	-0.204413149 	7.2807008	41 11668032.5	16286046.4	6011279.03	9447243.54	6594538.64	11282406.9	4533157.92 	3367641.77	0.239332724	854068628
reference 70 82.5 16560599.6	-31429292.5	-5912634.92	22825549.8	5787236.46	30899341.3	4505276.07 	0.381422 	0.0	0.0 	20.7592381	202 6035260.71	5271843.83	3457380.23	4103151.83	4974963.98	8685105.22	2874256.94 	0.1	0.01	1.0
ACE-FTS 70 87.5 -1.43347896e+12	-4.68560798e+10	1.91117605e+12	4.77700667e+11	2.34750544e+10	6748881.61	6226310.5 	0.599698 	-1953025.31	-0.196835634 	5.99245898	24 1.55421861e+12	2.63027697e+10	2.07335007e+12	5.19132021e+11	1.31773203e+10	5628759.83	1316696.1 	2188290.07	0.698581599	24162465.5
MIPAS 70 87.5 3018585.52	-25398320.7	-12403985.6	25651289.2	12081826.3	31740877.9	21856744.9 	0.291487 	852729.36	0.0123184712 	4.38833324	64 17838169.3	10727492.5	12836779.4	11153714.5	12295391.2	21043662.2	8313917 	6990596.53	0.146577682	2.85485349e+09
reference 70 87.5 7347276.1	-23949184.8	-14890170.9	27894611.5	12840083.4	33116756.7	17363861.7 	0.419159 	0.0	0.0 	11.4259744	95 13084500	8748347.75	8959465.09	7637475.55	10094478.4	15851598.6	5626354.64 	0.1	0.01	1.0
MIPAS 72 -87.5 22455597.8	81388092.5	-13527482.9	54402128.2	-34635376.6	30554581.2	26394997 	0.430290 	2770726.07	0.0273199392 	4.40580138	35 44722879.1	23348681	25462189.1	22126659	24686508.4	52044003.9	17352253.7 	14422507.2	1.38450597	-986290852
reference 72 -87.5 15985736.3	82596392.4	-8516390.45	60092698.8	-35534440.9	39740022.3	25208119.8 	0.463834 	0.0	0.0 	5.76729664	40 39626700.8	21992647	22511723.2	19377561.5	23174901.5	47612568.3	15808454.4 	0.1	0.01	1.0
ACE-FTS 72 -82.5 35209510.1	10611212.2	-4971797.35	40684641.6	5375795.05	4033289.35	-1049444.73 	0.074755 	-6231643.52	-0.731809732 	1.29272005	96 118326291	104170891	29142582.7	99334703.2	50097446.8	13918211.1	1831087.01 	2173029.21	7.99768274	1.64832724e+10
MIPAS 72 -82.5 -8323355.1	51184737.3	-15966533.2	40441744	-23119343.1	54082744.8	27966654.6 	0.414857 	9820633.36	0.129504084 	5.0810427	43 27382386.9	15230391.8	19795931.4	14940603	17801052.9	36457183	11147352.1 	10003122.5	0.554032392	551248586
SCIAMACHY 72 -82.5 45534380.5	65323391.2	-28519210.6	15510369.6	-18265864.1	13000433.4	3413380.78 	0.525378 	1864719.01	0.235613532 	7.01061525	38 20876411.1	30923412	8525595.91	12072575.8	7006631.75	4828166.34	2420746.03 	4182034.17	0.428787785	92681507.9
SMR 72 -82.5 898791421	-1.22705964e+09	323830823	551828823	-277824394	31323029.3	-12975725.7 	0.373442 	4779661.41	0.0360790068 	0.695359035	7 4.62852492e+09	6.67050027e+09	505550425	2.12839644e+09	332811876	179613847	67641436.5 	35393632	0.226698975	1.44753361e+09
reference 72 -82.5 17797999.4	59508535	-10133279.3	48148638.8	-14292956.8	45359622.7	6533100.58 	0.485624 	0.0	0.0 	32.256921	205 8103360.33	6557717.89	5281904.76	5531896.38	6499624.46	12858068.1	3785276.23 	0.1	0.01	1.0
ACE-FTS 72 -77.5 40646597.5	5271346.68	2224445.74	37406997	-15145172	72853.5405	333567.788 	0.280232 	-6917047.45	-0.409771847 	4.80182901	74 86573901.8	78563807.8	23508971.5	70482118.5	38633546.6	6307577.8	1296802.9 	1940902.4	0.213050219	1.44282231e+09
MIPAS 72 -77.5 3783399.38	51592796.3	-18522891.3	48859940.7	-23000014.9	54097817.4	17567373.6 	0.512687 	11189503.5	0.187910291 	9.46862018	54 19739346.1	11559737.9	13034995.7	10617547	12743329.3	23680807.5	8628894.17 	7225320.78	1.60024064	-3.22698792e+09
SCIAMACHY 72 -77.5 -4992040.2	-8130384.97	-2227042.13	-8800059.88	2302183.13	14765212.6	6504040.87 	0.355904 	1656970.6	0.12935751 	4.32840555	47 12116524.4	18437385.6	4629659.69	9414966.45	4886179.7	6346410.6	3160342.8 	3559689.79	0.299167488	591183.118
SMR 72 -77.5 2.1868026e+09	-2.95296262e+09	858948222	861973970	-564781621	15046159.1	13444047.1 	0.397022 	-7562688.6	-0.058505783 	2.30452042	21 2.48326274e+09	3.47021813e+09	493236889	999243994	290825651	48697592.1	19634536.7 	13815199.6	0.103983449	1.08862453e+09
reference 72 -77.5 24882778.2	49731971.2	-18782562.5	39738643.8	-23318338.4	32206079.3	5700672.21 	0.565078 	0.0	0.0 	46.9900357	217 6261872.11	4816475.87	4155695.93	4346584.39	4768219.32	9170117	3063885.97 	0.1	0.01	1.0
ACE-FTS 72 -72.5 -299770848	508689214	-309015093	5447545.64	258868969	25330161.5	-2470501.48 	0.282760 	-19537219.5	-0.668950342 	2.62822391	40 204184686	315764661	196491095	93010925	157345056	15332061.2	5117718.83 	4746373.24	0.944859074	979421724
MIPAS 72 -72.5 -27478332.9	39298545.4	-3244342.45	41254132.9	-12055868.7	59153853.7	27614015 	0.410617 	8092452.94	0.157348989 	6.73467416	58 19520073.2	10678455.8	12306530.5	10780622.1	10866425.2	22515638.5	8451554.66 	7076554.27	0.252117244	2.59046557e+09
SCIAMACHY 72 -72.5 58187.8586	-2961772.87	-1056100.53	-5853767.07	3674197.98	12272931.5	6909687.93 	0.337451 	2897708.88	0.225982776 	4.41413364	52 6627237.76	9820416.79	3450711.15	6033713.35	3706814.03	5979443.92	2949421.38 	3034347.62	0.294512765	103095984
SMR 72 -72.5 -113918896	223461374	-14269481.8	-29650080.9	-17009892.5	49131932.9	1261329.44 	0.203288 	7137904.95	0.0785995822 	1.02063378	24 881776119	1.25013565e+09	160935329	381435474	99623256.4	43594872.8	11520905.8 	8826477.68	0.104737077	837049130
reference 72 -72.5 8620288.14	32767020.7	-171500.128	33440045.5	-4557260.02	26448860.6	11782167.4 	0.415924 	0.0	0.0 	23.1434105	195 6925790.29	4803678.39	4762867.52	4654679.8	4591277.27	9880576.29	3832595.8 	0.1	0.01	1.0
ACE-FTS 72 -67.5 -14165835.3	51555866.4	-28416257.1	15085240.9	20715020.8	19581826.4	-2412456.92 	0.279837 	-9261384.57	-0.265334399 	13.0172379	201 37579368.2	48951564.3	29473269.9	18017252.2	20633412.9	6602221.09	1782801.13 	1693997.85	0.0786257967	3.42483216e+09
MIPAS 72 -67.5 -14281292.5	32747579.4	-2565332.9	25367344.6	-1100844.54	47960479.3	18925179.1 	0.453513 	13535827.2	0.348856136 	7.88376406	57 12730504.8	6995082.2	8302072.37	7082542.66	7305167.2	14564017.9	5306419.47 	4700811.11	1.30429618	2.05878528e+09
SCIAMACHY 72 -67.5 3763478	-872842.538	-1576717.28	-3831069.83	4044367.41	14112065	5412467.21 	0.334815 	2719477.8	0.183287088 	5.11729367	61 4000431.76	4246552.98	2623287.57	3393679.85	2584376.71	5102105.62	2344076.23 	2697841.68	0.442945195	-722075320
SMR 72 -67.5 1.050133e+09	-1.47328118e+09	567999240	489887735	-374628876	50851137.2	5577341.37 	0.350429 	30177605.6	0.453703616 	1.97808442	22 2.67296527e+09	3.75073511e+09	290902967	1.08880233e+09	180429896	36218578.4	13126499.6 	11232969.2	0.158904478	1.79651211e+09
reference 72 -67.5 8332986.51	19646527.3	-1751674.6	27347798.3	363273.91	32652397.9	2457481.44 	0.313860 	0.0	0.0 	27.5981778	362 3843999.96	3094409.24	3428983.74	3365057.41	2696070.39	5970528.44	1980749.26 	0.1	0.01	1.0
ACE-FTS 72 -62.5 -59922219.1	123198705	-48808394.4	-31753900.6	35707039.1	26179050.8	-228445.932 	0.246337 	-4284545.12	-0.0964897118 	12.3659618	227 58076672	81559263.5	48884448.6	28283408.3	31534800.5	5973748.1	1416138.29 	1564885.47	0.0370021619	2.97717287e+09
